Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2021-03-26 17:39;Pull;Seated Row (Cable);2;54.5;kg;12;;;;0;;
2021-03-26 17:39;Pull;Seated Row (Cable);3;54.5;kg;10;;;;0;;
2021-03-26 17:39;Pull;Seated Row (Cable);4;54.5;kg;8;;;;0;;
2021-03-30 20:17;Pull;Seated Row (Cable);1;41;kg;12;;;;0;;
2021-03-30 20:17;Pull;Seated Row (Cable);2;54.5;kg;13;;;;0;;
2021-03-30 20:17;Pull;Seated Row (Cable);3;54.5;kg;10;;;;0;;
2021-03-30 20:17;Pull;Seated Row (Cable);4;54.5;kg;9;;;;0;;
2021-03-30 20:17;Pull;Seated Row (Cable);5;47.5;kg;7;;;;0;;
2021-04-03 15:37;Pull;Seated Row (Cable);1;41;kg;12;;;;0;;
2021-04-03 15:37;Pull;Seated Row (Cable);2;61;kg;9;;;;0;;
2021-04-03 15:37;Pull;Seated Row (Cable);3;54.5;kg;10;;;;0;;
2021-04-03 15:37;Pull;Seated Row (Cable);4;54.5;kg;10;;;;0;;
2021-04-03 15:37;Pull;Seated Row (Cable);5;47.5;kg;10;;;;0;;
2020-06-17 20:51;Leg;Squat (Barbell);1;40;kg;8;8;;;0;2x5, 1x5+, kan köra lite mer vikt;
2020-06-17 20:51;Leg;Squat (Barbell);2;40;kg;9;8.5;;;0;;
2020-06-17 20:51;Leg;Squat (Barbell);3;50;kg;5;8;;;0;;
2020-06-21 20:23;Leg;Squat (Barbell);1;50;kg;8;;;;0;;
2020-06-21 20:23;Leg;Squat (Barbell);2;50;kg;8;;;;0;;
2020-06-21 20:23;Leg;Squat (Barbell);3;50;kg;8;;;;0;;
2020-06-24 21:37;Leg;Squat (Barbell);1;60;kg;5;;;;0;;
2020-06-24 21:37;Leg;Squat (Barbell);2;70;kg;5;;;;0;;
2020-06-24 21:37;Leg;Squat (Barbell);3;70;kg;5;;;;0;;
2020-07-01 21:09;Leg;Squat (Barbell);1;70;kg;5;;;;0;;
2020-07-01 21:09;Leg;Squat (Barbell);2;70;kg;5;;;;0;;
2020-07-22 13:47;Leg;Squat (Barbell);1;60;kg;5;;;;0;;
2020-07-22 13:47;Leg;Squat (Barbell);2;60;kg;5;;;;0;;
2020-07-26 21:02;Leg;Squat (Barbell);1;70;kg;5;;;;0;;
2020-07-26 21:02;Leg;Squat (Barbell);2;70;kg;5;;;;0;;
2020-07-26 21:02;Leg;Squat (Barbell);3;70;kg;5;;;;0;;
2020-07-29 20:41;Leg;Squat (Barbell);1;80;kg;5;;;;0;;
2020-07-29 20:41;Leg;Squat (Barbell);2;80;kg;5;;;;0;;
2020-07-29 20:41;Leg;Squat (Barbell);3;80;kg;5;;;;0;;
2020-08-02 21:01;Leg;Squat (Barbell);1;80;kg;5;;;;0;;
2020-08-02 21:01;Leg;Squat (Barbell);2;80;kg;5;;;;0;;
2020-08-02 21:01;Leg;Squat (Barbell);3;80;kg;5;;;;0;;
2020-08-02 21:01;Leg;Squat (Barbell);1;80;kg;5;;;;0;;
2020-08-02 21:01;Leg;Squat (Barbell);2;80;kg;5;;;;0;;
2020-08-02 21:01;Leg;Squat (Barbell);3;80;kg;5;;;;0;;
2020-08-05 19:56;Leg;Squat (Barbell);1;80;kg;5;;;;0;;
2020-08-05 19:56;Leg;Squat (Barbell);2;80;kg;6;;;;0;;
2020-08-05 19:56;Leg;Squat (Barbell);3;80;kg;5;;;;0;;
2020-08-09 20:28;Leg;Squat (Barbell);1;90;kg;4;;;;0;;
2020-08-09 20:28;Leg;Squat (Barbell);2;85;kg;5;;;;0;;
2020-08-09 20:28;Leg;Squat (Barbell);3;85;kg;5;;;;0;;
2020-08-12 14:06;Leg;Squat (Barbell);1;70;kg;10;;;;0;;
2020-08-12 14:06;Leg;Squat (Barbell);2;75;kg;8;;;;0;;
2020-08-12 14:06;Leg;Squat (Barbell);3;75;kg;8;;;;0;;
2020-08-16 20:45;Leg;Squat (Barbell);1;85;kg;5;;;;0;;
2020-08-16 20:45;Leg;Squat (Barbell);2;85;kg;5;;;;0;;
2020-08-16 20:45;Leg;Squat (Barbell);3;85;kg;5;;;;0;;
2021-01-28 20:51;Leg;Squat (Barbell);1;50;kg;7;;;;0;;
2021-01-28 20:51;Leg;Squat (Barbell);2;50;kg;8;;;;0;;
2021-01-28 20:51;Leg;Squat (Barbell);3;50;kg;6;;;;0;;
2021-02-03 20:24;Leg;Squat (Barbell);1;50;kg;7;;;;0;;
2021-02-03 20:24;Leg;Squat (Barbell);2;70;kg;5;;;;0;;
2021-02-03 20:24;Leg;Squat (Barbell);3;70;kg;4;;;;0;;
2021-02-03 20:24;Leg;Squat (Barbell);4;70;kg;4;;;;0;;
2021-02-07 20:23;Leg;Squat (Barbell);1;50;kg;7;;;;0;;
2021-02-07 20:23;Leg;Squat (Barbell);2;75;kg;5;;;;0;;
2021-02-07 20:23;Leg;Squat (Barbell);3;70;kg;5;;;;0;;
2021-02-07 20:23;Leg;Squat (Barbell);4;70;kg;5;;;;0;;
2021-02-18 20:26;Leg;Squat (Barbell);1;40;kg;8;;;;0;;
2021-02-18 20:26;Leg;Squat (Barbell);2;70;kg;8;;;;0;;
2021-02-18 20:26;Leg;Squat (Barbell);3;80;kg;5;;;;0;;
2021-02-18 20:26;Leg;Squat (Barbell);4;80;kg;6;;;;0;;
2021-02-21 20:28;Leg;Squat (Barbell);1;50;kg;10;;;;0;;
2021-02-21 20:28;Leg;Squat (Barbell);2;80;kg;7;;;;0;;
2021-02-21 20:28;Leg;Squat (Barbell);3;80;kg;5;;;;0;;
2021-02-21 20:28;Leg;Squat (Barbell);4;80;kg;6;;;;0;;
2021-02-24 20:56;Leg;Squat (Barbell);1;50;kg;10;;;;0;;
2021-02-24 20:56;Leg;Squat (Barbell);2;90;kg;5;;;;0;;
2021-02-24 20:56;Leg;Squat (Barbell);3;90;kg;4;;;;0;;
2021-02-24 20:56;Leg;Squat (Barbell);4;90;kg;5;;;;0;;
2021-02-28 20:41;Leg;Squat (Barbell);1;60;kg;10;;;;0;;
2021-02-28 20:41;Leg;Squat (Barbell);2;90;kg;4;;;;0;;
2021-02-28 20:41;Leg;Squat (Barbell);3;90;kg;4;;;;0;;
2021-02-28 20:41;Leg;Squat (Barbell);4;90;kg;4;;;;0;;
2021-03-04 20:40;Leg;Squat (Barbell);1;60;kg;10;;;;0;;
2021-03-04 20:40;Leg;Squat (Barbell);2;90;kg;5;;;;0;;
2021-03-04 20:40;Leg;Squat (Barbell);3;90;kg;5;;;;0;;
2021-03-04 20:40;Leg;Squat (Barbell);4;90;kg;5;;;;0;;
2021-03-04 20:40;Leg;Squat (Barbell);5;90;kg;5;;;;0;;
2021-03-07 20:35;Leg;Squat (Barbell);1;60;kg;10;;;;0;;
2021-03-07 20:35;Leg;Squat (Barbell);2;90;kg;7;;;;0;;
2021-03-07 20:35;Leg;Squat (Barbell);3;95;kg;4;;;;0;;
2021-03-07 20:35;Leg;Squat (Barbell);4;95;kg;5;;;;0;;
2021-03-07 20:35;Leg;Squat (Barbell);5;95;kg;4;;;;0;;
2021-03-12 20:52;Leg;Squat (Barbell);1;60;kg;10;;;;0;;
2021-03-12 20:52;Leg;Squat (Barbell);2;80;kg;5;;;;0;;
2021-03-12 20:52;Leg;Squat (Barbell);3;100;kg;3;;;;0;;
2021-03-12 20:52;Leg;Squat (Barbell);4;95;kg;6;;;;0;;
2021-03-12 20:52;Leg;Squat (Barbell);5;95;kg;5;;;;0;;
2021-03-12 20:52;Leg;Squat (Barbell);6;95;kg;5;;;;0;;
2021-03-16 20:31;Leg;Squat (Barbell);1;80;kg;7;;;;0;;
2021-03-16 20:31;Leg;Squat (Barbell);2;100;kg;5;;;;0;;
2021-03-16 20:31;Leg;Squat (Barbell);3;100;kg;4;;;;0;;
2021-03-16 20:31;Leg;Squat (Barbell);4;100;kg;4;;;;0;;
2021-03-16 20:31;Leg;Squat (Barbell);5;100;kg;4;;;;0;;
2021-03-20 20:37;Leg;Squat (Barbell);1;60;kg;8;;;;0;;
2021-03-20 20:37;Leg;Squat (Barbell);2;100;kg;4;;;;0;;
2021-03-20 20:37;Leg;Squat (Barbell);3;100;kg;4;;;;0;;
2021-03-20 20:37;Leg;Squat (Barbell);4;100;kg;4;;;;0;;
2021-03-20 20:37;Leg;Squat (Barbell);5;100;kg;4;;;;0;;
2021-03-23 20:18;Leg;Squat (Barbell);1;60;kg;10;;;;0;;
2021-03-23 20:18;Leg;Squat (Barbell);2;100;kg;4;;;;0;;
2021-03-23 20:18;Leg;Squat (Barbell);3;90;kg;6;;;;0;;
2021-03-23 20:18;Leg;Squat (Barbell);4;90;kg;6;;;;0;;
2021-03-23 20:18;Leg;Squat (Barbell);5;90;kg;5;;;;0;;
2021-03-27 12:34;Leg;Squat (Barbell);1;60;kg;10;;;;0;;
2021-03-27 12:34;Leg;Squat (Barbell);2;100;kg;5;;;;0;;
2021-03-27 12:34;Leg;Squat (Barbell);3;100;kg;5;;;;0;;
2021-03-27 12:34;Leg;Squat (Barbell);4;100;kg;4;;;;0;;
2021-03-27 12:34;Leg;Squat (Barbell);5;100;kg;5;;;;0;;
2021-03-31 20:31;Leg;Squat (Barbell);1;60;kg;10;;;;0;;
2021-03-31 20:31;Leg;Squat (Barbell);2;100;kg;5;;;;0;;
2021-03-31 20:31;Leg;Squat (Barbell);3;100;kg;6;;;;0;;
2021-03-31 20:31;Leg;Squat (Barbell);4;100;kg;5;;;;0;;
2021-03-31 20:31;Leg;Squat (Barbell);5;100;kg;5;;;;0;;
2021-04-04 19:37;Leg;Squat (Barbell);1;60;kg;10;;;;0;;
2021-04-04 19:37;Leg;Squat (Barbell);2;100;kg;6;;;;0;;
2021-04-04 19:37;Leg;Squat (Barbell);3;100;kg;5;;;;0;;
2021-04-04 19:37;Leg;Squat (Barbell);4;100;kg;6;;;;0;;
2021-04-04 19:37;Leg;Squat (Barbell);5;105;kg;4;;;;0;;
2021-04-04 19:37;Leg;Squat (Barbell);6;105;kg;4;;;;0;;
2020-08-12 14:06;Leg;Standing Calf Raise (Machine);1;76.5;kg;13;;;;0;;
2020-08-12 14:06;Leg;Standing Calf Raise (Machine);2;85.5;kg;12;;;;0;;
2020-08-12 14:06;Leg;Standing Calf Raise (Machine);3;86.5;kg;12;;;;0;;
2020-08-16 20:45;Leg;Standing Calf Raise (Machine);1;85.5;kg;12;;;;0;;
2020-08-16 20:45;Leg;Standing Calf Raise (Machine);2;94.5;kg;14;;;;0;;
2020-08-16 20:45;Leg;Standing Calf Raise (Machine);3;94.5;kg;14;;;;0;;
2021-01-28 20:51;Leg;Standing Calf Raise (Machine);1;58.5;kg;12;;;;0;;
2021-01-28 20:51;Leg;Standing Calf Raise (Machine);2;67.5;kg;12;;;;0;;
2021-01-28 20:51;Leg;Standing Calf Raise (Machine);3;67.5;kg;9;;;;0;;
2021-02-03 20:24;Leg;Standing Calf Raise (Machine);1;67.5;kg;14;;;;0;;
2021-02-03 20:24;Leg;Standing Calf Raise (Machine);2;76.5;kg;14;;;;0;;
2021-02-03 20:24;Leg;Standing Calf Raise (Machine);3;76.5;kg;14;;;;0;;
2021-02-24 20:56;Leg;Standing Calf Raise (Machine);1;67.5;kg;15;;;;0;;
2021-02-24 20:56;Leg;Standing Calf Raise (Machine);2;76.5;kg;13;;;;0;;
2021-03-07 20:35;Leg;Standing Calf Raise (Machine);1;31.5;kg;11;;;;0;;
2021-03-07 20:35;Leg;Standing Calf Raise (Machine);2;40.5;kg;13;;;;0;;
2021-03-07 20:35;Leg;Standing Calf Raise (Machine);3;40.5;kg;13;;;;0;;
2021-03-07 20:35;Leg;Standing Calf Raise (Machine);4;40.5;kg;13;;;;0;;
2021-03-12 20:52;Leg;Standing Calf Raise (Machine);1;40.5;kg;16;;;;0;;
2021-03-12 20:52;Leg;Standing Calf Raise (Machine);2;40.5;kg;15;;;;0;;
2021-03-12 20:52;Leg;Standing Calf Raise (Machine);3;40.5;kg;13;;;;0;;
2021-03-12 20:52;Leg;Standing Calf Raise (Machine);4;40.5;kg;15;;;;0;;
2021-03-16 20:31;Leg;Standing Calf Raise (Machine);1;40.5;kg;18;;;;0;;
2021-03-16 20:31;Leg;Standing Calf Raise (Machine);2;22.5;kg;16;;;;0;;
2021-03-16 20:31;Leg;Standing Calf Raise (Machine);3;40.5;kg;13;;;;0;;
2021-03-20 20:37;Leg;Standing Calf Raise (Machine);1;31.5;kg;15;;;;0;;
2021-03-20 20:37;Leg;Standing Calf Raise (Machine);2;40.5;kg;15;;;;0;;
2021-03-20 20:37;Leg;Standing Calf Raise (Machine);3;40.5;kg;15;;;;0;;
2021-03-23 20:18;Leg;Standing Calf Raise (Machine);1;40.5;kg;15;;;;0;;
2021-03-23 20:18;Leg;Standing Calf Raise (Machine);2;58.5;kg;13;;;;0;;
2021-03-23 20:18;Leg;Standing Calf Raise (Machine);3;49.5;kg;13;;;;0;;
2021-03-27 12:34;Leg;Standing Calf Raise (Machine);1;49.5;kg;17;;;;0;;
2021-03-27 12:34;Leg;Standing Calf Raise (Machine);2;49.5;kg;13;;;;0;;
2021-04-04 19:37;Leg;Standing Calf Raise (Machine);1;49.5;kg;16;;;;0;;
2021-04-04 19:37;Leg;Standing Calf Raise (Machine);2;49.5;kg;14;;;;0;;
2021-04-04 19:37;Leg;Standing Calf Raise (Machine);3;49.5;kg;11;;;;0;;
2020-06-27 22:24;Push;Triceps Extension (Cable);1;4.5;kg;12;;;;0;;
2020-06-27 22:24;Push;Triceps Extension (Cable);2;4.5;kg;8;;;;0;;
2020-06-27 22:24;Push;Triceps Extension (Cable);3;2.3;kg;8;;;;0;;
2020-06-30 20:51;Push;Triceps Extension (Cable);1;4.5;kg;16;;;;0;;
2020-06-30 20:51;Push;Triceps Extension (Cable);2;6.8;kg;10;;;;0;;
2020-06-30 20:51;Push;Triceps Extension (Cable);3;6.8;kg;9;;;;0;;
2020-07-28 20:33;Push;Triceps Extension (Cable);1;6.8;kg;10;;;;0;;
2020-07-28 20:33;Push;Triceps Extension (Cable);2;6.8;kg;9;;;;0;;
2020-07-28 20:33;Push;Triceps Extension (Cable);3;6.8;kg;9;;;;0;;
2020-08-01 20:31;Push;Triceps Extension (Cable);1;6.8;kg;13;;;;0;;
2020-08-01 20:31;Push;Triceps Extension (Cable);2;6.8;kg;8;;;;0;;
2020-08-01 20:31;Push;Triceps Extension (Cable);3;6.8;kg;8;;;;0;;
2020-08-04 19:25;Push;Triceps Extension (Cable);1;6.8;kg;10;;;;0;;
2020-08-04 19:25;Push;Triceps Extension (Cable);2;6.8;kg;8;;;;0;;
2020-08-04 19:25;Push;Triceps Extension (Cable);3;6.8;kg;8;;;;0;;
2020-08-04 19:25;Push;Triceps Extension (Cable);1;6.8;kg;10;;;;0;;
2020-08-04 19:25;Push;Triceps Extension (Cable);2;6.8;kg;8;;;;0;;
2020-08-04 19:25;Push;Triceps Extension (Cable);3;6.8;kg;8;;;;0;;
2020-08-08 20:50;Push;Triceps Extension (Cable);1;6.8;kg;10;;;;0;;
2020-08-08 20:50;Push;Triceps Extension (Cable);2;6.8;kg;9;;;;0;;
2020-08-08 20:50;Push;Triceps Extension (Cable);3;6.8;kg;8;;;;0;;
2020-08-11 19:52;Push;Triceps Extension (Cable);1;6.8;kg;14;;;;0;;
2020-08-11 19:52;Push;Triceps Extension (Cable);2;6.8;kg;9;;;;0;;
2020-08-11 19:52;Push;Triceps Extension (Cable);3;6.8;kg;10;;;;0;;
2020-08-15 20:39;Push;Triceps Extension (Cable);1;6.8;kg;14;;;;0;;
2020-08-15 20:39;Push;Triceps Extension (Cable);2;6.8;kg;12;;;;0;;
2020-08-15 20:39;Push;Triceps Extension (Cable);3;6.8;kg;10;;;;0;;
2020-08-18 19:31;Push;Triceps Extension (Cable);1;6.8;kg;14;;;;0;;
2020-08-18 19:31;Push;Triceps Extension (Cable);2;6.8;kg;17;;;;0;;
2020-08-18 19:31;Push;Triceps Extension (Cable);3;6.8;kg;10;;;;0;;
2021-01-16 15:18;Push;Triceps Extension (Cable);1;4.5;kg;8;;;;0;;
2021-01-16 15:18;Push;Triceps Extension (Cable);2;4.5;kg;8;;;;0;;
2021-01-16 15:18;Push;Triceps Extension (Cable);3;4.5;kg;10;;;;0;;
2021-01-20 19:45;Push;Triceps Extension (Cable);1;4.5;kg;8;;;;0;;
2021-01-20 19:45;Push;Triceps Extension (Cable);2;4.5;kg;8;;;;0;;
2021-01-20 19:45;Push;Triceps Extension (Cable);3;4.5;kg;8;;;;0;;
2021-01-25 16:35;Push;Triceps Extension (Cable);1;4.5;kg;12;;;;0;;
2021-01-25 16:35;Push;Triceps Extension (Cable);2;4.5;kg;11;;;;0;;
2021-01-25 16:35;Push;Triceps Extension (Cable);3;6.8;kg;7;;;;0;;
2021-01-29 20:50;Push;Triceps Extension (Cable);1;6.8;kg;12;;;;0;;
2021-01-29 20:50;Push;Triceps Extension (Cable);2;6.8;kg;9;;;;0;;
2021-01-29 20:50;Push;Triceps Extension (Cable);3;6.8;kg;7;;;;0;;
2021-02-01 20:19;Push;Triceps Extension (Cable);1;6.8;kg;16;;;;0;;
2021-02-01 20:19;Push;Triceps Extension (Cable);2;6.8;kg;10;;;;0;;
2021-02-01 20:19;Push;Triceps Extension (Cable);3;6.8;kg;9;;;;0;;
2021-02-05 10:27;Push;Triceps Extension (Cable);1;9.1;kg;11;;;;0;;
2021-02-05 10:27;Push;Triceps Extension (Cable);2;9.1;kg;6;;;;0;;
2021-02-05 10:27;Push;Triceps Extension (Cable);3;6.8;kg;10;;;;0;;
2021-02-09 20:48;Push;Triceps Extension (Cable);1;9.1;kg;8;;;;0;;
2021-02-09 20:48;Push;Triceps Extension (Cable);2;9.1;kg;8;;;;0;;
2021-02-09 20:48;Push;Triceps Extension (Cable);3;9.1;kg;5;;;;0;;
2021-02-12 20:54;Push;Triceps Extension (Cable);1;11.3;kg;4;;;;0;;
2021-02-12 20:54;Push;Triceps Extension (Cable);2;9.1;kg;5;;;;0;;
2021-02-12 20:54;Push;Triceps Extension (Cable);3;6.8;kg;6;;;;0;;
2021-02-12 20:54;Push;Triceps Extension (Cable);4;6.8;kg;10;;;;0;;
2021-02-15 20:42;Push;Triceps Extension (Cable);1;11.3;kg;6;;;;0;;
2021-02-15 20:42;Push;Triceps Extension (Cable);2;9.1;kg;6;;;;0;;
2021-02-15 20:42;Push;Triceps Extension (Cable);3;9.1;kg;7;;;;0;;
2021-02-19 20:33;Push;Triceps Extension (Cable);1;11.3;kg;9;;;;0;;
2021-02-19 20:33;Push;Triceps Extension (Cable);2;11.3;kg;6;;;;0;;
2021-02-19 20:33;Push;Triceps Extension (Cable);3;9.1;kg;6;;;;0;;
2021-02-22 21:01;Push;Triceps Extension (Cable);1;11.3;kg;11;;;;0;;
2021-02-22 21:01;Push;Triceps Extension (Cable);2;11.3;kg;9;;;;0;;
2021-02-22 21:01;Push;Triceps Extension (Cable);3;11.3;kg;8;;;;0;;
2021-02-26 14:14;Push;Triceps Extension (Cable);1;11.3;kg;11;;;;0;;
2021-02-26 14:14;Push;Triceps Extension (Cable);2;13.6;kg;12;;;;0;;
2021-03-01 20:52;Push;Triceps Extension (Cable);1;11.3;kg;14;;;;0;Tror höjd 8 är good;
2021-03-01 20:52;Push;Triceps Extension (Cable);2;13.6;kg;6;;;;0;;
2021-03-01 20:52;Push;Triceps Extension (Cable);3;11.3;kg;8;;;;0;;
2021-03-05 20:38;Push;Triceps Extension (Cable);1;14.7;kg;11;;;;0;;
2021-03-05 20:38;Push;Triceps Extension (Cable);2;14.7;kg;10;;;;0;;
2021-03-05 20:38;Push;Triceps Extension (Cable);3;14.7;kg;6;;;;0;;
2021-03-09 20:36;Push;Triceps Extension (Cable);1;18.9;kg;6;;;;0;;
2021-03-09 20:36;Push;Triceps Extension (Cable);2;14.7;kg;7;;;;0;;
2021-03-09 20:36;Push;Triceps Extension (Cable);3;14.7;kg;6;;;;0;;
2021-03-13 19:56;Push;Triceps Extension (Cable);1;18.1;kg;9;;;;0;;
2021-03-13 19:56;Push;Triceps Extension (Cable);2;18.1;kg;6;;;;0;;
2021-03-13 19:56;Push;Triceps Extension (Cable);3;18.1;kg;6;;;;0;;
2021-03-17 20:18;Push;Triceps Extension (Cable);1;15.9;kg;9;;;;0;;
2021-03-17 20:18;Push;Triceps Extension (Cable);2;14.7;kg;7;;;;0;;
2021-03-17 20:18;Push;Triceps Extension (Cable);3;14.7;kg;5;;;;0;;
2021-03-21 20:32;Push;Triceps Extension (Cable);1;15.9;kg;9;;;;0;;
2021-03-21 20:32;Push;Triceps Extension (Cable);2;15.9;kg;6;;;;0;;
2021-03-21 20:32;Push;Triceps Extension (Cable);3;13.6;kg;6;;;;0;;
2021-03-25 20:49;Push;Triceps Extension (Cable);1;18.1;kg;9;;;;0;;
2021-03-25 20:49;Push;Triceps Extension (Cable);2;18.1;kg;6;;;;0;;
2021-03-25 20:49;Push;Triceps Extension (Cable);3;14.7;kg;8;;;;0;;
2021-03-29 20:20;Push;Triceps Extension (Cable);1;15.9;kg;8;;;;0;;
2021-03-29 20:20;Push;Triceps Extension (Cable);2;15.9;kg;5;;;;0;;
2021-03-29 20:20;Push;Triceps Extension (Cable);3;13.6;kg;6;;;;0;;
2021-04-02 15:40;Push;Triceps Extension (Cable);1;15.9;kg;10;;;;0;;
2021-04-02 15:40;Push;Triceps Extension (Cable);2;15.9;kg;5;;;;0;;
2021-04-02 15:40;Push;Triceps Extension (Cable);3;13.6;kg;6;;;;0;;
2021-04-05 19:19;Push;Triceps Extension (Cable);1;14.7;kg;7;;;;0;;
2021-04-05 19:19;Push;Triceps Extension (Cable);2;15.9;kg;5;;;;0;;
2021-04-05 19:19;Push;Triceps Extension (Cable);3;13.6;kg;6;;;;0;;
2020-06-20 21:33;Push;Triceps Extension (Dumbbell);1;7.5;kg;8;;;;0;;
2020-06-20 21:33;Push;Triceps Extension (Dumbbell);2;7.5;kg;8;;;;0;;
2020-06-20 21:33;Push;Triceps Extension (Dumbbell);3;7.5;kg;7;;;;0;;
2020-06-23 21:01;Push;Triceps Extension (Dumbbell);1;10;kg;8;;;;0;;
2020-06-20 21:33;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;10;;;;0;;
2020-06-20 21:33;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;10;;;;0;;
2020-06-20 21:33;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;8;;;;0;;
2020-06-23 21:01;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;9;;;;0;;
2020-06-23 21:01;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;10;;;;0;;
2020-06-23 21:01;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;10;;;;0;;
2020-06-27 22:24;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;12;;;;0;;
2020-06-27 22:24;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;13;;;;0;;
2020-06-27 22:24;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;11;;;;0;;
2020-06-30 20:51;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;12;;;;0;;
2020-06-30 20:51;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;11;;;;0;;
2020-06-30 20:51;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;12;;;;0;;
2020-07-25 21:07;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;13;;;;0;;
2020-07-25 21:07;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;12;;;;0;;
2020-07-25 21:07;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;11;;;;0;;
2020-07-28 20:33;Push;Triceps Pushdown (Cable - Straight Bar);1;14.7;kg;12;;;;0;;
2020-07-28 20:33;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;16;;;;0;;
2020-07-28 20:33;Push;Triceps Pushdown (Cable - Straight Bar);3;14.7;kg;11;;;;0;;
2020-08-01 20:31;Push;Triceps Pushdown (Cable - Straight Bar);1;14.7;kg;10;;;;0;;
2020-08-01 20:31;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;14;;;;0;;
2020-08-01 20:31;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;15;;;;0;;
2020-08-04 19:25;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;12;;;;0;;
2020-08-04 19:25;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;10;;;;0;;
2020-08-04 19:25;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;10;;;;0;;
2020-08-04 19:25;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;12;;;;0;;
2020-08-04 19:25;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;10;;;;0;;
2020-08-04 19:25;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;10;;;;0;;
2020-08-08 20:50;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;14;;;;0;;
2020-08-08 20:50;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;10;;;;0;;
2020-08-08 20:50;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;10;;;;0;;
2020-08-11 19:52;Push;Triceps Pushdown (Cable - Straight Bar);1;14.7;kg;9;;;;0;;
2020-08-11 19:52;Push;Triceps Pushdown (Cable - Straight Bar);2;14.7;kg;8;;;;0;;
2020-08-11 19:52;Push;Triceps Pushdown (Cable - Straight Bar);3;14.7;kg;8;;;;0;;
2020-08-15 20:39;Push;Triceps Pushdown (Cable - Straight Bar);1;14.7;kg;10;;;;0;;
2020-08-15 20:39;Push;Triceps Pushdown (Cable - Straight Bar);2;14.7;kg;10;;;;0;;
2020-08-15 20:39;Push;Triceps Pushdown (Cable - Straight Bar);3;14.7;kg;8;;;;0;;
2020-08-18 19:31;Push;Triceps Pushdown (Cable - Straight Bar);1;14.7;kg;8;;;;0;;
2020-08-18 19:31;Push;Triceps Pushdown (Cable - Straight Bar);2;14.7;kg;8;;;;0;;
2020-08-18 19:31;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;16;;;;0;;
2021-01-16 15:18;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;8;;;;0;;
2021-01-16 15:18;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;8;;;;0;;
2021-01-16 15:18;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;7;;;;0;;
2021-01-20 19:45;Push;Triceps Pushdown (Cable - Straight Bar);1;9.1;kg;10;;;;0;;
2021-01-20 19:45;Push;Triceps Pushdown (Cable - Straight Bar);2;9.1;kg;10;;;;0;;
2021-01-20 19:45;Push;Triceps Pushdown (Cable - Straight Bar);3;9.1;kg;10;;;;0;;
2021-01-25 16:35;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;12;;;;0;;
2021-01-25 16:35;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;12;;;;0;;
2021-01-25 16:35;Push;Triceps Pushdown (Cable - Straight Bar);3;11.3;kg;10;;;;0;;
2021-01-29 20:50;Push;Triceps Pushdown (Cable - Straight Bar);1;11.3;kg;14;;;;0;;
2021-01-29 20:50;Push;Triceps Pushdown (Cable - Straight Bar);2;11.3;kg;12;;;;0;;
2021-01-29 20:50;Push;Triceps Pushdown (Cable - Straight Bar);3;14.2;kg;12;;;;0;;
2021-02-01 20:19;Push;Triceps Pushdown (Cable - Straight Bar);1;15.9;kg;17;;;;0;;
